284|1|1|1800|3|9|1|2017-05-18 12:26:05
285|1|1|1352|2|6|1|2017-05-18 12:26:05
286|1|1|1207|8|14|1|2017-05-18 12:26:05
287|1|1|1411|7|7|1|2017-05-18 12:26:05
288|1|1|1662|5|8|1|2017-05-18 12:26:05
289|1|1|1827|4|5|1|2017-05-18 12:26:05
290|1|1|828|6|11|1|2017-05-18 12:26:05
291|1|1|551|7|6|1|2017-05-18 12:26:05
292|1|1|1053|1|12|1|2017-05-18 12:26:05
293|1|1|2531|9|6|1|2017-05-18 12:26:05
294|1|1|435|5|10|1|2017-05-18 12:26:05
295|1|1|830|5|5|1|2017-05-18 12:26:05
296|1|1|2014|10|12|1|2017-05-18 12:26:05
297|1|1|1853|5|7|1|2017-05-18 12:26:05
298|1|1|1956|1|7|1|2017-05-18 12:26:05
299|1|1|1306|1|13|1|2017-05-18 12:26:05
300|1|1|2017|5|14|1|2017-05-18 12:26:05
301|1|1|2292|7|10|1|2017-05-18 12:26:05
302|1|1|2766|8|15|1|2017-05-18 12:26:05
303|1|1|1016|5|10|1|2017-05-18 12:26:05
304|1|1|2229|10|15|1|2017-05-18 12:26:05
305|1|1|2337|4|8|1|2017-05-18 12:26:05
306|1|1|1266|8|10|1|2017-05-18 12:26:05
307|1|1|2492|10|7|1|2017-05-18 12:26:05
308|1|1|1027|2|6|1|2017-05-18 12:26:05
309|1|1|414|3|14|1|2017-05-18 12:26:05
310|1|1|1097|10|9|1|2017-05-18 12:26:05
311|1|1|2895|9|15|1|2017-05-18 12:26:05
312|1|1|1279|2|13|1|2017-05-18 12:26:05
313|1|1|2112|9|11|1|2017-05-18 12:26:05
314|1|1|1016|2|13|1|2017-05-18 12:26:05
315|1|1|384|8|7|1|2017-05-18 12:26:05
316|1|1|1454|2|13|1|2017-05-18 12:26:05
317|1|1|1301|5|11|1|2017-05-18 12:26:05
318|1|1|2486|3|9|1|2017-05-18 12:26:05
319|1|1|776|3|7|1|2017-05-18 12:26:05
320|1|1|391|4|15|1|2017-05-18 12:26:05
321|1|1|1696|8|9|1|2017-05-18 12:26:05
322|1|1|1108|7|11|1|2017-05-18 12:26:05
323|1|1|1977|9|5|1|2017-05-18 12:26:05
324|1|1|1765|4|13|1|2017-05-18 12:26:05
325|1|1|2284|2|15|1|2017-05-18 12:26:05
326|1|1|1384|3|5|1|2017-05-18 12:26:05
327|1|1|1782|3|14|1|2017-05-18 12:26:05
328|1|1|1519|9|11|1|2017-05-18 12:26:05
329|1|1|1237|5|12|1|2017-05-18 12:26:05
330|1|1|1891|1|11|1|2017-05-18 12:26:05
331|1|1|936|9|10|1|2017-05-18 12:26:05
332|1|1|2313|2|6|1|2017-05-18 12:26:05
333|1|1|1128|7|11|1|2017-05-18 12:26:05
334|1|1|563|5|12|1|2017-05-18 12:26:05
335|1|1|2755|3|10|1|2017-05-18 12:26:05
336|1|1|1637|2|6|1|2017-05-18 12:26:05
337|1|1|728|8|10|1|2017-05-18 12:26:05
338|1|1|458|5|5|1|2017-05-18 12:26:05
339|1|1|1333|8|12|1|2017-05-18 12:26:05
340|1|1|1598|7|5|1|2017-05-18 12:26:05
341|1|1|1176|1|8|1|2017-05-18 12:26:05
342|1|1|1978|3|10|1|2017-05-18 12:26:05
343|1|1|1812|2|14|1|2017-05-18 12:26:05
344|1|1|2082|6|7|1|2017-05-18 12:26:05
345|1|1|2950|7|13|1|2017-05-18 12:26:05
346|1|1|1811|4|11|1|2017-05-18 12:26:05
347|1|1|1104|8|10|1|2017-05-18 12:26:05
348|1|1|688|3|13|1|2017-05-18 12:26:05
349|1|1|886|1|6|1|2017-05-18 12:26:05
350|1|1|1616|3|7|1|2017-05-18 12:26:05
351|1|1|1971|10|15|1|2017-05-18 12:26:05
352|1|1|385|9|13|1|2017-05-18 12:26:05
353|1|1|2340|10|11|1|2017-05-18 12:26:05
354|1|1|2224|3|14|1|2017-05-18 12:26:05
355|1|1|1753|10|5|1|2017-05-18 12:26:05
356|1|1|1234|8|9|1|2017-05-18 12:26:05
357|1|1|1484|4|7|1|2017-05-18 12:26:05
358|1|1|746|10|10|1|2017-05-18 12:26:05
359|1|1|1100|6|5|1|2017-05-18 12:26:05
360|1|1|808|10|15|1|2017-05-18 12:26:05
361|1|1|2470|9|6|1|2017-05-18 12:26:05
362|1|1|2590|7|13|1|2017-05-18 12:26:05
363|1|1|1906|4|10|1|2017-05-18 12:26:05
364|1|1|2895|4|15|1|2017-05-18 12:26:05
365|1|1|1006|4|11|1|2017-05-18 12:26:05
366|1|1|1695|8|13|1|2017-05-18 12:26:05
367|1|1|1370|1|6|1|2017-05-18 12:26:05
368|1|1|1133|2|11|1|2017-05-18 12:26:05
369|1|1|2327|1|12|1|2017-05-18 12:26:05
370|1|1|2207|2|15|1|2017-05-18 12:26:05
371|1|1|1066|5|7|1|2017-05-18 12:26:05
372|1|1|1991|2|13|1|2017-05-18 12:26:05
373|1|1|1757|2|8|1|2017-05-18 12:26:05
374|1|1|2121|5|7|1|2017-05-18 12:26:05
375|1|1|1585|4|11|1|2017-05-18 12:26:05
376|1|1|1426|3|11|1|2017-05-18 12:26:05
377|1|1|1063|10|6|1|2017-05-18 12:26:05
378|1|1|2762|6|5|1|2017-05-18 12:26:05
379|1|1|2354|3|8|1|2017-05-18 12:26:05
380|1|1|1964|10|10|1|2017-05-18 12:26:05
381|1|1|1725|10|9|1|2017-05-18 12:26:05
382|1|1|453|4|13|1|2017-05-18 12:26:05
383|1|1|2279|7|13|1|2017-05-18 12:26:05
384|1|1|2704|9|6|1|2017-05-18 12:26:05
385|1|1|1304|4|5|1|2017-05-18 12:26:05
386|1|1|1395|3|9|1|2017-05-18 12:26:05
387|1|1|1643|7|13|1|2017-05-18 12:26:05
388|1|1|2886|3|15|1|2017-05-18 12:26:05
389|1|1|2428|4|13|1|2017-05-18 12:26:05
390|1|1|862|2|14|1|2017-05-18 12:26:05
391|1|1|1589|7|8|1|2017-05-18 12:26:05
392|1|1|2454|7|13|1|2017-05-18 12:26:05
393|1|1|1345|3|10|1|2017-05-18 12:26:05
394|1|1|2244|2|8|1|2017-05-18 12:26:05
395|1|1|1391|10|7|1|2017-05-18 12:26:05
396|1|1|2402|5|10|1|2017-05-18 12:26:05
397|1|1|1343|6|5|1|2017-05-18 12:26:05
398|1|1|2409|10|13|1|2017-05-18 12:26:05
399|1|1|2639|7|15|1|2017-05-18 12:26:05
400|1|1|1712|7|15|1|2017-05-18 12:26:05
401|1|1|2241|2|9|1|2017-05-18 12:26:05
402|1|1|1200|10|11|1|2017-05-18 12:26:05
403|1|1|1793|1|13|1|2017-05-18 12:26:05
404|1|1|1329|6|13|1|2017-05-18 12:26:05
405|1|1|2661|4|14|1|2017-05-18 12:26:05
406|1|1|2150|5|6|1|2017-05-18 12:26:05
407|1|1|2735|1|10|1|2017-05-18 12:26:05
408|1|1|2618|10|14|1|2017-05-18 12:26:05
409|1|1|2203|10|7|1|2017-05-18 12:26:05
410|1|1|2207|3|6|1|2017-05-18 12:26:05
411|1|1|2694|9|12|1|2017-05-18 12:26:05
412|1|1|1640|7|10|1|2017-05-18 12:26:05
413|1|1|1559|9|6|1|2017-05-18 12:26:05
414|1|1|2094|3|12|1|2017-05-18 12:26:05
415|1|1|680|8|8|1|2017-05-18 12:26:05
416|1|1|1542|8|5|1|2017-05-18 12:26:05
417|1|1|1518|9|10|1|2017-05-18 12:26:05
418|1|1|2110|8|13|1|2017-05-18 12:26:05
419|1|1|1345|10|13|1|2017-05-18 12:26:05
420|1|1|1085|5|12|1|2017-05-18 12:26:05
421|1|1|1864|6|14|1|2017-05-18 12:26:05
422|1|1|2181|6|12|1|2017-05-18 12:26:05
423|1|1|2554|2|11|1|2017-05-18 12:26:05
424|1|1|1881|3|9|1|2017-05-18 12:26:05
425|1|1|1823|5|14|1|2017-05-18 12:26:05
426|1|1|1352|5|9|1|2017-05-18 12:26:05
427|1|1|1234|7|9|1|2017-05-18 12:26:05
428|1|1|980|8|14|1|2017-05-18 12:26:05
429|1|1|1261|3|13|1|2017-05-18 12:26:05
430|1|1|776|1|12|1|2017-05-18 12:26:05
431|1|1|2882|2|12|1|2017-05-18 12:26:05
432|1|1|757|5|6|1|2017-05-18 12:26:05
433|1|1|2670|6|11|1|2017-05-18 12:26:05
434|1|1|1528|2|10|1|2017-05-18 12:26:05
435|1|1|1611|3|13|1|2017-05-18 12:26:05
436|1|1|2593|6|7|1|2017-05-18 12:26:05
437|1|1|1878|4|12|1|2017-05-18 12:26:05
438|1|1|2493|10|8|1|2017-05-18 12:26:05
439|1|1|1079|3|8|1|2017-05-18 12:26:05
440|1|1|690|4|10|1|2017-05-18 12:26:05
441|1|1|2050|4|6|1|2017-05-18 12:26:05
442|1|1|1694|5|12|1|2017-05-18 12:26:05
443|1|1|1598|3|8|1|2017-05-18 12:26:05
444|1|1|1622|2|5|1|2017-05-18 12:26:05
445|1|1|585|1|15|1|2017-05-18 12:26:05
446|1|1|1976|2|12|1|2017-05-18 12:26:05
447|1|1|1751|3|5|1|2017-05-18 12:26:05
448|1|1|2076|10|7|1|2017-05-18 12:26:05
449|1|1|2576|6|8|1|2017-05-18 12:26:05
450|1|1|1878|4|11|1|2017-05-18 12:26:05
451|1|1|1407|4|12|1|2017-05-18 12:26:05
452|1|1|2714|10|6|1|2017-05-18 12:26:05
453|1|1|2630|5|8|1|2017-05-18 12:26:05
454|1|1|2527|2|10|1|2017-05-18 12:26:05
455|1|1|753|9|13|1|2017-05-18 12:26:05
456|1|1|1346|10|12|1|2017-05-18 12:26:05
457|1|1|1170|6|14|1|2017-05-18 12:26:05
458|1|1|2500|6|15|1|2017-05-18 12:26:05
459|1|1|2042|1|14|1|2017-05-18 12:26:05
460|1|1|2562|3|8|1|2017-05-18 12:26:05
461|1|1|470|9|8|1|2017-05-18 12:26:05
462|1|1|1128|4|13|1|2017-05-18 12:26:05
463|1|1|1212|5|6|1|2017-05-18 12:26:05
464|1|1|650|7|6|1|2017-05-18 12:26:05
465|1|1|2039|7|8|1|2017-05-18 12:26:05
466|1|1|1388|10|11|1|2017-05-18 12:26:05
467|1|1|921|10|15|1|2017-05-18 12:26:05
468|1|1|2696|8|9|1|2017-05-18 12:26:05
469|1|1|744|8|10|1|2017-05-18 12:26:05
470|1|1|1495|1|14|1|2017-05-18 12:26:05
471|1|1|767|4|15|1|2017-05-18 12:26:05
472|1|1|915|5|13|1|2017-05-18 12:26:05
473|1|1|2280|1|9|1|2017-05-18 12:26:05
474|1|1|2595|9|14|1|2017-05-18 12:26:05
475|1|1|501|10|5|1|2017-05-18 12:26:05
476|1|1|1476|2|5|1|2017-05-18 12:26:05
477|1|1|1818|2|10|1|2017-05-18 12:26:05
478|1|1|2676|5|5|1|2017-05-18 12:26:05
479|1|1|2567|5|8|1|2017-05-18 12:26:05
480|1|1|2014|5|9|1|2017-05-18 12:26:05
481|1|1|2039|1|5|1|2017-05-18 12:26:05
482|1|1|2144|1|12|1|2017-05-18 12:26:05
483|1|1|664|4|14|1|2017-05-18 12:26:05
484|1|1|2030|9|11|1|2017-05-18 12:26:05
485|1|1|1412|9|11|1|2017-05-18 12:26:05
486|1|1|1852|3|10|1|2017-05-18 12:26:05
487|1|1|1912|4|5|1|2017-05-18 12:26:05
488|1|1|1957|9|14|1|2017-05-18 12:26:05
489|1|1|1638|3|8|1|2017-05-18 12:26:05
490|1|1|2728|2|9|1|2017-05-18 12:26:05
491|1|1|1394|4|7|1|2017-05-18 12:26:05
492|1|1|1603|1|9|1|2017-05-18 12:26:05
493|1|1|1391|5|12|1|2017-05-18 12:26:05
494|1|1|2102|2|15|1|2017-05-18 12:26:05
495|1|1|1420|2|7|1|2017-05-18 12:26:05
496|1|1|1998|3|8|1|2017-05-18 12:26:05
497|1|1|1616|6|9|1|2017-05-18 12:26:05
498|1|1|1837|4|8|1|2017-05-18 12:26:05
499|1|1|1860|1|8|1|2017-05-18 12:26:05
500|1|1|570|6|8|1|2017-05-18 12:26:05
501|1|1|1528|10|12|1|2017-05-18 12:26:05
502|1|1|2725|3|11|1|2017-05-18 12:26:05
503|1|1|531|10|9|1|2017-05-18 12:26:05
504|1|1|869|10|11|1|2017-05-18 12:26:05
